CompetitionID,Arme,Sexe,Domaine,Federation,Categorie,Date,TitreCourt,TitreLong,CompetitionType,FileName
530,F,F,I,HUN,C,06.10.2013,FFC-in,Cadet Circuit Fleuret Feminin,Individual,730.xml
42,S,F,,HUN,C,05.10.2013,SFC-eq,Cadet Circuit,Team,731.xml
43,S,M,,HUN,C,07.10.2013,SMC-eq,Cadet Circuit,Team,732.xml
23,E,F,,SUI,C,12.10.2013,EFC-in,Cadet Circuit,Individual,733.xml
48,F,M,,GRE,C,19.10.2013,FLORINA EUROCUP,Cadet Circuit,Individual,734.xml
50,S,F,,FRA,C,19.10.2013,SFC-In,Cadet Circuit - Eurosabre - Sabre Dame Individuel,Individual,735.xml
51,S,M,,FRA,C,19.10.2013,SMC-in,Cadet Circuit - Eurosabre - Sabre Homme Individuel,Individual,736.xml
30,F,F,I,Slovak,C,19.10.2013,Coupe de Samaria 2013,Coupe de Samaria 2013,Individual,737.xml
1722,E,F,I,HUN,S,20.10.2013,noi_pbt_20,Felnott noi parbajtor valogato,Individual,740.xml
1721,E,M,I,HUN,S,20.10.2013,ffi_pbt_20,Felnott ferfi parbajtor valogato,Individual,741.xml
90,S,M,I,FFE,C,20.10.2013,Eurosabre Hommes Equipes,Eurosabre Hommes Equipes,Team,747.xml
494,E,M,,AUT,C,26.10.2013,EMC-in,European Cadets Circuit 26. 10. 2013 Men E. Ind.,Individual,754.xml
495,E,F,,AUT,C,26.10.2013,EFC-in,European Cadets Circuit 27.10.2013 Woman E. Ind.,Individual,756.xml
115,E,M,I,POL,U23,06.06.2013,ME,European U23 Championships,Individual,758.xml
59,F,M,,AUT,C,13.11.2010,European Cadet Circuit,European Cadet Circuit,Individual,76.xml
117,F,M,I,POL,U23,07.06.2013,MF,European U23 Championships,Individual,760.xml
116,F,F,I,POL,U23,06.06.2013,WF,European U23 Championships,Individual,761.xml
537,E,F,,AUT,C,26.10.2013,EFC-eq,European Cadets Circuit Women s Epee Teams,Team,764.xml
44,E,F,I,FFE,S,03.11.2013,eds-colmar,eds-colmar,Individual,765.xml
49,E,M,I,FFE,S,03.11.2013,ehs-colmar,ehs-colmar,Individual,771.xml
537,E,F,,AUT,C,26.10.2013,EFC-eq,European Cadets Circuit Women s Epee Teams,Team,772.xml
48,F,F,I,Slovaque,C,20.10.2013,Coupe de Samaria 2013,Coupe de Samaria 2013,Team,778.xml
58,F,F,,AUT,C,13.11.2010,European Cadet Circuit,European Cadet Circuit,Individual,78.xml
34,E,M,I,GER,C,09.11.2013,Cadet Circuit,Cadet Circuit,Individual,782.xml
63,S,M,,BUL,C,09.11.2013,SMC-in,Cadet Circuit,Individual,783.xml
69,,F,I,FFE,,19.10.2013,equipe SD,eurosabre equipe dame sabre cadet,Team,784.xml
62,S,F,,BUL,C,09.11.2013,SFC-in,Cadet Circuit,Individual,788.xml
32,E,F,Z,GER,C,09.11.2013,Cadet Circuit - HARTMANN-CUP,Cadet Circuit - HARTMANN-CUP,Individual,794.xml
538,F,M,,AUT,C,09.11.2013,FMC-in,Cadet Circuit Men's Foil Moedling 2013,Individual,796.xml
65,S,M,,BUL,C,09.11.2013,SMC-eq,Cadet Circuit,Team,799.xml
743,S,M,I,GER,S,16.07.2010,,Championnats d'Europe,Individual,8.xml
64,S,F,,BUL,C,09.11.2013,SFC-eq,Cadet Circuit,Team,800.xml
539,F,F,,AUT,C,10.11.2013,FFC-in,Cadet Circuit Women's foil Moedling 2013,Individual,801.xml
38,F,M,Z,GER,C,23.11.2013,Cadet Circuit,Cadet Circuit,Individual,812.xml
165,E,M,I,FFE,C,23.11.2012,131123_ce_ehc,7eme Coupe Europeenne Epee Homme Cadet,Individual,814.xml
46,F,F,,GER,C,23.11.2013,spc2013,Pokal der Sparkasse Tauberfranken 2013,Individual,816.xml
1,,M,I,FFE,B,23.11.2013,,,Team,817.xml
66,S,F,,RUS,C,23.11.2013,SFC-in,Cadet Circuit,Individual,818.xml
67,S,M,,RUS,C,23.11.2013,SMC-in,Cadet Circuit,Individual,819.xml
35,E,M,I,,,10.11.2013,A-Jugend 2013,A-jugend Mannschaft Bonn 2013,Team,820.xml
54,E,F,N,FRA,C,23.11.2013,EFC-in,Cadet Circuit,Individual,821.xml
55,E,F,I,FRA,C,23.11.2013,EFC-eq,Cadet Circuit,Team,822.xml
76,S,F,Z,GER,C,07.12.2013,Cadet Circuit,Cadet Circuit,Individual,823.xml
79,S,M,Z,GER,C,07.12.2013,Cadet Circuit,Cadet Circuit,Team,825.xml
503,S,F,N,PZS,J,07.12.2013,ind_sbk_S,szabla kobiet indywidualnie kategoria senior,Individual,827.xml
502,S,M,N,PZS,J,07.12.2013,ind_sbm_S,szabla meczyzn indywidualnie kategoria senior,Individual,829.xml
21,S,F,I,Bulgaria,C,14.11.2010,Women Sabre Individual,European Cadet Circuit,Individual,83.xml
533,E,F,Z,GER,U,07.12.2013,U23 European Circuit,RNO um den Geuder-Cup,Individual,830.xml
77,S,M,Z,GER,C,07.12.2013,Cadet Circuit,Cadet Circuit,Individual,831.xml
532,F,F,,AUT,S,07.12.2013,FFS-in,U23 European Circuit women's foil,Individual,832.xml
109,F,F,I,FFE,C,07.12.2013,11CM_FDC,,Individual,834.xml
77,F,M,I,FFE,C,07.12.2013,FHC_11CM,,Individual,835.xml
531,F,M,,AUT,S,07.12.2013,FMS-in,U23 European Circuit men's foil,Individual,836.xml
507,E,M,,AUT,S,07.12.2013,EMS-in,U23 European Circuit men's epee,Individual,837.xml
521,E,M,Z,DEN,C,07.12.2013,Cadet Circuit,Cadet Circuit,Individual,839.xml
35,S,M,I,Bulgaria,C,13.11.2010,Men sabre Individual,Etropolski's sabre 2010 men sabre (individual),Individual,84.xml
28,F,M,I,FFE,C,07.12.2013,11CM_FDC_equip,,Team,840.xml
1,F,M,I,FFE,C,07.12.2013,11CM_FHC_equip,,Team,842.xml
522,E,F,Z,DEN,C,07.12.2013,Cadet Circuit,Cadet Circuit,Individual,843.xml
496,F,F,,POL,C,11.01.2014,Cadet Circuit,Cadet Circuit,Individual,845.xml
94,E,F,,SVK,C,11.01.2014,EFC-in,Cadet Circuit EFC-in,Individual,846.xml
540,S,M,,AUT,C,11.01.2014,SMC-in,Cadet Circuit Men's Sabre,Individual,849.xml
349,E,F,I,RUS,J,24.10.2010,Epee women,European fencing junior Championships,Individual,85.xml
491,F,M,,SVK,C,11.01.2014,FMC-in,Cadet Circuit FMC,Individual,852.xml
464,F,M,Z,GER,U,11.01.2014,U23 European Circuit,U23 European Circuit,Individual,853.xml
95,E,M,,SVK,C,11.01.2014,EMC-in,Cadet Circuit EMC-in,Individual,854.xml
541,S,F,,AUT,C,12.01.2014,SFC-in,Cadet Circuit Sabre Women,Individual,855.xml
548,F,M,,SVK,C,11.01.2014,FMC-eq,Cadet Circuit FMC-eq,Team,856.xml
200,F,M,I,PZS,S,05.01.2014,ind_flm_S,floret meczyzn indywidualnie kategoria senior,Individual,860.xml
285,F,F,I,PZS,S,05.01.2014,ind_flk_S,floret kobiet indywidualnie kategoria senior,Individual,861.xml
543,F,F,,ITA,C,25.01.2014,FFC-in,Cadet Circuit,Individual,862.xml
542,F,M,,ITA,C,25.01.2014,FMC-in,Cadet Circuit,Individual,866.xml
510,E,F,,ITA,,25.01.2014,U23 European Circuit EF,U23 European Circuit EF,Individual,867.xml
509,E,M,,ITA,,26.01.2014,U23 European Circuit EM,U23 European Circuit EM,Individual,868.xml
7,,F,I,,,,WST,Women's Cadet Team Sabre,Team,869.xml
2,S,M,I,,,,MST,Men's Cadet Team Sabre,Team,874.xml
90,S,F,I,GBR,C,25.01.2014,WS,Women's Cadet Sabre,Individual,875.xml
91,S,M,I,GBR,C,25.01.2014,MS,Men's Cadet Sabre,Individual,876.xml
457,S,F,,HUN,,26.01.2014,SFU-in,U23 European Circuit,Individual,877.xml
456,S,M,,HUN,,26.01.2014,SMU-in,U23 European Circuit,Individual,878.xml
70,E,F,,SWE,C,01.02.2014,EFC-in,Cadet Circuit,Individual,879.xml
34,E,M,Z,GER,C,13.11.2010,European Cadet Circuit,European Cadet Circuit,Individual,88.xml
71,E,M,,SWE,C,01.02.2014,EMC-in,Cadet Circuit,Individual,880.xml
544,S,M,,GEO,C,08.02.2014,Cadet Circuit SMC,Cadet Circuit SMC Tbilisi,Individual,881.xml
5,S,F,I,GFF,C,08.02.2014,Cadets Circuit SFC Teams,Cadets Circuit SFC Teams,Team,882.xml
524,E,F,I,POL,C,09.02.2014,2014-02-09 www.mask-sport.eu,"European Cadet Circuit, Wawel Dragon Trophy - Womens Epee ",Individual,895.xml
545,S,F,,GEO,C,08.02.2014,Cadet Circuit SFC,Cadet Circuit SFC,Individual,896.xml
549,S,M,,GEO,C,08.02.2014,Cadet Circuit SMC Teams,Cadet Circuit SMC Teams,Team,897.xml
101,F,M,I,POL,C,09.02.2014,2014-02-09 www.mask-sport.eu,"European Cadet Circuit, V Golden Team Cup Tournament - Men's foil team",Team,898.xml
740,F,F,I,GER,S,16.07.2010,,Championnats d'Europe,Individual,9.xml
457,S,F,,HUN,,27.11.2010,European U23 Circuit,European U23 Circuit,Individual,90.xml
461,E,M,Z,GER,U,08.02.2014,U23 European Circuit - Weisser Baer,U23 European Circuit - Weisser Baer,Individual,900.xml
523,E,M,I,POL,C,08.02.2014,2014-02-08 www.mask-sport.eu,"European Cadet Circuit, Wawel Dragon Trophy - Boy's Epee",Individual,902.xml
100,F,M,I,POL,C,08.02.2014,2014-02-08 www.mask-sport.eu,"European Cadet Circuit, VII Witold Woyda`s Foil Tournament - Mens foil",Individual,904.xml
98,F,F,,ROU,C,08.02.2014,FFC-in,Cadet Circuit,Individual,905.xml
99,F,F,,ROU,C,08.02.2014,FFC-eq,Cadet Circuit,Team,906.xml
136,S,F,I,ISR,B,23.02.2014,2014-02-23-CWS,European Cadet Championships,Individual,908.xml
135,F,M,I,ISR,B,23.02.2014,2014-02-23-CMF,European Cadet Championships,Individual,909.xml
133,E,M,I,ISR,B,24.02.2014,2014-02-24-CME,European Cadet Championships,Individual,911.xml
134,F,F,I,ISR,B,24.02.2014,2014-02-24-CWF,European Cadet Championships,Individual,912.xml
132,E,F,I,ISR,B,25.02.2014,2014-02-25-CWE,European Cadet Championships,Individual,913.xml
137,S,M,I,ISR,B,25.02.2014,2014-02-25-CMS,European Cadet Championships,Individual,916.xml
141,F,M,I,ISR,B,26.02.2014,2014-02-26-CMFT,European Cadet Championships,Team,917.xml
142,S,F,I,ISR,B,26.02.2014,2014-02-26-CWST,European Cadet Championships,Team,918.xml
139,E,M,I,ISR,B,26.02.2014,2014-02-26-CMET,European Cadet Championships,Team,919.xml
456,S,M,,HUN,,27.11.2010,2010BSE_SMU-in,European U23 Circuit,Individual,92.xml
140,F,F,I,ISR,B,27.02.2014,2014-02-27-CWFT,European Cadet Championships,Team,920.xml
143,S,M,I,ISR,B,27.02.2014,2014-02-27-CMST,European Cadet Championships,Team,921.xml
138,E,F,I,ISR,B,27.02.2014,2014-02-27-CWET,European Cadet Championships,Team,922.xml
350,E,M,I,ISR,J,01.03.2014,2014-03-01-JME,European Junior Championships,Individual,923.xml
351,F,F,I,ISR,J,01.03.2014,2014-03-01-JWF,European Junior Championships,Individual,925.xml
352,F,M,I,ISR,J,28.02.2014,2014-02-28-JMF,European Junior Championships,Individual,926.xml
353,S,F,I,ISR,J,28.02.2014,2014-02-28-JWS,European Junior Championships,Individual,927.xml
54,E,F,,FRA,C,27.11.2010,EFC-in,European Cadet Circuit,Individual,93.xml
349,E,F,I,ISR,J,02.03.2014,2014-03-02-JWE,European Junior Championships,Individual,930.xml
354,S,M,I,ISR,J,02.03.2014,2014-03-02-JMS,European Junior Championships,Individual,932.xml
130,S,F,I,ISR,J,03.03.2014,2014-03-03-JWST,European Junior Championships Teams,Team,934.xml
129,F,M,I,ISR,J,03.03.2014,2014-03-03-JMFT,European Junior Championships Teams,Team,935.xml
127,E,M,I,ISR,J,03.03.2014,2014-03-03-JMET,European Junior Championships Teams,Team,939.xml
46,F,F,,GER,C,27.11.2010,spc2010,Sparkassen-Cup 2010,Individual,94.xml
126,E,F,I,ISR,J,04.03.2014,2014-03-04-JWET,European Junior Championships Teams,Team,940.xml
131,S,M,I,ISR,J,04.03.2014,2014-03-04-JMST,European Junior Championships Teams,Team,941.xml
128,F,F,I,ISR,J,04.03.2014,2014-03-04-JWFT,European Junior Championships Teams,Team,942.xml
519,S,F,,ITA,,08.03.2014,U23 European Circuit,U23 European Circuit,Individual,943.xml
438,F,M,,ITA,,08.03.2014,U23 European Circuit,U23 European Circuit,Individual,944.xml
439,F,F,,ITA,,08.03.2014,U23 European Circuit,U23 European Circuit,Individual,945.xml
518,S,M,,ITA,,08.03.2014,U23 European Circuit,U23 European Circuit,Individual,946.xml
551,F,M,,HUN,,19.04.2014,140419 - U23FT,U23 European Circuit - Men's Foil,Individual,947.xml
450,F,F,Z,GER,U,26.04.2014,U23 European Circuit,U23 European Circuit,Individual,948.xml
513,E,F,N,POL,U-23,10.05.2014,2014-05-10,U23 European Circuit - Puchar Polski IV - szpada kobiet,Individual,949.xml
170,E,M,I,FFE,C,28.11.2010,101128_CE_EHC,4eme Coupe Europeenne Epee Masculine Cadet,Individual,95.xml
451,F,M,,CZE,B,10.05.2014,U23 European Circuit,U23 European Circuit,Individual,950.xml
452,F,F,,CZE,B,10.05.2014,U23 European Circuit,U23 European Circuit,Individual,951.xml
535,S,F,,AUT,E,03.05.2014,IM Wien 2014 DS,U23 European Circuit IM Wien 2014,Individual,952.xml
534,S,M,,AUT,,03.05.2014,IM Wien 2014 HS,U23 European Circuit IM Wien 2014 HS,Individual,953.xml
499,E,M,,POL,J,17.05.2014,U23 European Circuit,U23 European Circuit,Individual,954.xml
738,E,F,I,FRA,S,08.06.2014,2014-06-08-WE,Championnats d`Europe,Individual,955.xml
739,E,M,I,FRA,S,07.06.2014,2014-06-07-ME,Championnats d`Europe,Individual,956.xml
741,F,M,I,FRA,S,09.06.2014,2014-06-09-MF,Championnats d`Europe,Individual,957.xml
742,S,F,I,FRA,S,09.06.2014,2014-06-09-WS,Championnats d`Europe,Individual,958.xml
743,S,M,I,FRA,S,10.06.2014,2014-06-10-MS,Championnats d`Europe,Individual,960.xml
745,E,M,I,FRA,S,11.06.2014,2014-06-11-MET,Championnats d`Europe,Team,961.xml
744,E,F,I,FRA,S,12.06.2014,2014-06-12-WET,Championnats d`Europe,Team,962.xml
740,F,F,I,FRA,S,10.06.2014,2014-06-10-WF,Championnats d`Europe,Individual,963.xml
748,S,F,I,FRA,S,13.06.2014,2014-06-13-WST,Championnats d`Europe,Team,964.xml
747,F,M,I,FRA,S,13.06.2014,2014-06-13-MFT,Championnats d`Europe,Team,965.xml
746,F,F,I,FRA,S,14.06.2014,2014-06-14-WFT,Championnats d`Europe,Team,966.xml
749,S,M,I,FRA,S,14.06.2014,2014-06-14-MST,Championnats d`Europe,Team,967.xml
114,E,F,I,GEO,U-23,24.06.2014,2014-06-24-WE,U23 European Championships,Individual,968.xml
119,S,M,I,GEO,U-23,24.06.2014,2014-06-24-MS,U23 European Championships,Individual,969.xml
66,S,F,,RUS,C,27.11.2010,SFC-in,European Cadet Circuit,Individual,97.xml
115,E,M,I,GEO,U-23,25.06.2014,2014-06-25-ME,U23 European Championships,Individual,970.xml
116,F,F,I,GEO,U-23,25.06.2014,2014-06-25-WF,U23 European Championships,Individual,971.xml
117,F,M,I,GEO,U-23,26.06.2014,2014-06-26-MF,U23 European Championships,Individual,972.xml
118,S,F,I,GEO,U-23,26.06.2014,2014-06-26-WS,U23 European Championships,Individual,973.xml
488,E,F,I,GEO,U-23,27.06.2014,2014-06-27-WET,TEAM U23 European Championships,Team,974.xml
486,S,M,I,GEO,U-23,27.06.2014,2014-06-27-MST,TEAM U23 European Championships,Team,975.xml
489,F,F,I,GEO,U-23,27.06.2014,2014-06-27-WFT,TEAM U23 European Championships,Team,976.xml
490,S,F,I,GEO,U-23,28.06.2014,2014-06-28-WST,TEAM U23 European Championships,Team,977.xml
484,E,M,I,GEO,U-23,28.06.2014,2014-06-28-MET,TEAM U23 European Championships,Team,978.xml
485,F,M,I,GEO,U-23,28.06.2014,2014-06-28-MFT,TEAM U23 European Championships,Team,979.xml
67,S,M,,RUS,C,27.11.2010,SMC-in,European Cadet Circuit,Individual,98.xml
530,F,F,I,HUN,C,13.09.2014,FFC-in,Cadet Circuit,Individual,983.xml
528,F,M,I,HUN,C,13.09.2014,FMC-in,"Cadet Circuit Gyor Cup, International Cadet Circuit, Men Foil",Individual,984.xml
527,E,M,I,HUN,C,13.09.2014,EMC-in,"Cadet Circuit Gyor Cup, International Cadet Circuit, Men Epee",Individual,988.xml
17,S,F,,POL,C,19.09.2014,Cadet Circuit,Cadet Circuit,Individual,989.xml
20,S,F,I,Belgique,S,24.10.2010,FO-2010-SD,13th FLEMISH OPEN FENCING CHAMPIONSHIPS,Individual,99.xml
18,S,M,,POL,C,19.09.2014,Cadet Circuit,Cadet Circuit,Individual,990.xml
19,S,F,I,,J,21.09.2014,,,Team,991.xml
20,S,M,I,,J,21.09.2014,,,Team,992.xml
25,E,M,,TUR,C,27.09.2014,EMC-in,European Cadet Circuit Men's Epee Individual,Individual,993.xml
21,E,F,,SRB,C,27.09.2014,EFC-in,Cadet Circuit,Individual,995.xml
13,F,F,I,,C,04.10.2014,,Manchester Cadet,Individual,998.xml
41,S,M,I,HUN,C,04.10.2014,SMC-in,Cadet Circuit,Individual,999.xml
